order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-103867,2026-05-14,East,Bhubaneswar,43-inch Smart TV,Electronics,1,25281,25281,CUST-29591,Website
UK-2026-102276,2026-04-28,East,Guwahati,Yoga Mat Pro,Sports,1,1185,1185,CUST-49237,Website
UK-2026-103614,2026-05-08,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,1,1379,1379,CUST-38299,App
UK-2026-103252,2026-05-09,East,Kolkata,Cotton Kurta Set,Fashion,1,1300,1300,CUST-36401,Marketplace
UK-2026-104958,2026-06-14,East,Patna,Makeup Brush Set,Beauty,2,1347,2694,CUST-85909,Website
UK-2026-102238,2026-03-21,North,Noida,Slim Fit Jeans,Fashion,1,1557,1557,CUST-47021,App
UK-2026-102674,2026-04-19,West,Pune,Robot Vacuum R7,Home & Kitchen,1,18516,18516,CUST-59543,App
UK-2026-101899,2026-03-13,West,Pune,43-inch Smart TV,Electronics,1,26454,26454,CUST-25531,Website
UK-2026-101573,2026-03-15,West,Pune,Mirrorless Camera Lite,Electronics,1,27702,27702,CUST-80270,Marketplace
UK-2026-104405,16-Jun-26,West,Surat,Foldable Treadmill T2,Sports,1,24016,24016,CUST-52918,Marketplace
UK-2026-101080,2026-02-11,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,2,1147,2294,CUST-21239,App
UK-2026-101902,2026-03-04,South,Hyderabad,Sunscreen SPF50,Beauty,1,555,555,CUST-42629,Website
UK-2026-100655,2026-01-15,South,Hyderabad,  Electric Kettle 1.5L,Home & Kitchen,2,1054,2108,CUST-64151,App
UK-2026-102054,2026-03-06,East,Patna,Ethnic Dupatta,Fashion,,510,510,CUST-94365,Marketplace
UK-2026-104872,2026-06-29,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,1,9149,9149,CUST-79587,Marketplace
UK-2026-104427,2026-06-26,East,Guwahati,Makeup Brush Set,Beauty,1,1270,1270,CUST-77024,Marketplace
UK-2026-104081,2026-06-12,West,Mumbai,Wireless Earbuds Pro,Electronics,1,3097,3097,CUST-66415,App
UK-2026-104753,2026-06-06,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,1,1095,1095,CUST-25101,Website
UK-2026-100466,2026-01-17,South,Kochi,Cotton Kurta Set,Fashion,1,1296,1296,CUST-62827,App
UK-2026-103572,2026-05-14,South,Chennai,Bluetooth Speaker Mini,Electronics,1,1532,1532,CUST-69637,App
UK-2026-104195,2026-06-06,North,Noida,Formal Shirt,Fashion,1,1056,1056,CUST-68472,Marketplace
UK-2026-101574,2026-03-17,South,Hyderabad,Denim Jacket,Fashion,1,2191,2191,CUST-75153,Website
UK-2026-104656,2026-06-14,West,Mumbai,Face Wash Combo,Beauty,1,440,440,CUST-50974,Marketplace
UK-2026-101742,2026-03-21,East,Patna,Ultrabook Air 14,Electronics,3,29045,87135,CUST-18111,Website
UK-2026-100937,2026-02-09,,Indore,Cricket Bat English Willow,Sports,1,8714,8714,CUST-12493,Marketplace
UK-2026-104001,2026-05-16,North,Delhi,Smart Watch X2,Electronics,4,4305,17220 INR,CUST-94091,Marketplace
UK-2026-100835,2026-02-09,South,Cochin,Mirrorless Camera Lite,Electronics,1,28932,28932,CUST-33053,Website
UK-2026-103204,2026-05-07,North,Noida,Mixer Grinder 750W,Home & Kitchen,1,3203,3203,CUST-30450,Website
UK-2026-102889,2026-04-11,West,Pune,Cricket Bat English Willow,Sports,1,9286,9286,CUST-57791,Marketplace
UK-2026-100407,2026-01-29,South,Hyderabad,Gym Gloves,Sports,1,493,493,CUST-41171,Website
UK-2026-102606,2026-04-30,West,Pune,Wireless Earbuds Pro,Electronics,1,3035,3035,CUST-21231,Website
UK-2026-103121,2026-05-14,East,Kolkata,Adjustable Dumbbells 15kg,Sports,1,4775,4775,CUST-82512,Marketplace
UK-2026-100119,2026-01-19,Central,Raipur,43-inch Smart TV,Electronics,1,24721,"24,721.00",CUST-63302,Marketplace
UK-2026-101951,2026-03-09,Central,Bhopal,Smart Watch X2,Electronics,2,4518,9036,CUST-84650,Website
UK-2026-103555,2026-05-29,Central,Bhopal,Beard Grooming Kit,Beauty,4,1004,4016,CUST-65599,Marketplace
UK-2026-103314,2026-05-28,West,Surat,Smart Watch X2,Electronics,1,4306,4306,CUST-53884,Marketplace
UK-2026-102332,2026-04-16,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,2850,2850,CUST-16007,Website
UK-2026-100839,2026-02-25,South,Hyderabad,Leather Wallet,Fashion,1,894,894,CUST-99035,App
UK-2026-104271,2026-06-23,West,Pune,Ionic Hair Dryer,Beauty,1,1834,1834,CUST-16962,Marketplace
UK-2026-101291,2026-02-19,South,Kochi,Wireless Earbuds Pro,Electronics,2,3117,6234,CUST-32332,Marketplace
UK-2026-101244,2026-02-14,East,Kolkata,Modern Wall Clock,Home & Kitchen,4,784,3136 INR,CUST-65321,Marketplace
UK-2026-103672,2026-05-14,South,Hyderabad,Adjustable Dumbbells 15kg,Sports,1,5109,5109,CUST-47627,App
UK-2026-102046,2026-03-27,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,3128,3128,CUST-41101,App
UK-2026-104115,2026-06-17,South,Bengaluru,Eau de Parfum 100ml,Beauty,1,1951,1951,CUST-32110,Website
UK-2026-101778,2026-03-01,West,Pune,Beard Grooming Kit,Beauty,1,1042,1042,CUST-96069,Website
UK-2026-101985,2026-03-26,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,1,18382,18382,CUST-53725,App
UK-2026-102224,2026-03-21,East,Guwahati,Ethnic Dupatta,Fashion,1,489,489,CUST-33758,App
UK-2026-103516,2026-05-11,Central,Bhopal,Gym Gloves,Sports,1,497,497,CUST-92899,Marketplace
UK-2026-100431,2026-01-12,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,9364,9364,CUST-32069,Website
UK-2026-100250,2026-01-27,North,Delhi,Noise-Cancelling Headphones,Electronics,1,8738,8738,CUST-34723,Marketplace
UK-2026-100888,2026-02-10,Central,Raipur,Makeup Brush Set,Beauty,1,1297,1297,CUST-23299,Website
UK-2026-102799,2026-04-07,West,Ahmedabad,Ultrabook Air 14,Electronics,2,28519,57038,CUST-46896,App
UK-2026-104947,2026-06-04,South,Bengaluru,Ethnic Dupatta,Fashion,2,488,976,CUST-59952,Website
UK-2026-101300,2026-02-01,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2863,2863,CUST-27766,Website
UK-2026-101259,2026-02-23,West,Surat,Non-Stick Cookware Set,Home & Kitchen,1,3023,3023,CUST-35317,Website
UK-2026-103898,2026-05-24,South,Bengaluru,Formal Shirt,Fashion,1,1113,1113,CUST-76669,Marketplace
UK-2026-103782,2026-05-30,North,Gurugram,Badminton Racket Set,Sports,1,2534,2534,CUST-26426,App
UK-2026-100941,2008-02-26,Central,Nagpur,Denim Jacket,Fashion,1,2150,2150,CUST-61826,Marketplace
UK-2026-104136,2026-06-04,East,Bhubaneswar,Adjustable Dumbbells 15kg,Sports,1,5120,"₹5,120",CUST-95413,App
UK-2026-100138,2026-01-08,Central,Indore,Eau de Parfum 100ml,Beauty,-2,1927,1927,CUST-39772,Website
UK-2026-103017,2026-04-25,South,Hyderabad,Mirrorless Camera Lite,Electronics,,27951,27951,CUST-45002,App
UK-2026-101636,2026-03-13,South,Madras,Non-Stick Cookware Set,Home & Kitchen,3,3010,9030,CUST-94744,App
UK-2026-104104,2026-06-03,East,Patna,43-inch Smart TV,Electronics,2,26339,52678,CUST-60613,Website
UK-2026-104176,2026-06-28,South,Hyderabad,Ionic Hair Dryer,Beauty,1,1841,1841,CUST-26113,App
UK-2026-102485,2026-04-21,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,1,2550,2550,CUST-51139,App
UK-2026-103209,2026-05-23,South,Kochi,Formal Shirt,Fashion,2,1103,2206,CUST-35533,Website
UK-2026-100059,2026-01-15,North,Chandigarh,Gym Gloves,Sports,1,500,500,CUST-80558,App
UK-2026-104502,2026-06-10,South,Kochi,Cycling Helmet,Sports,2,1539,3078,CUST-11824,Website
UK-2026-100247,2026-01-13,South,Bengaluru,Sunscreen SPF50,Beauty,1,544,544,CUST-79027,App
UK-2026-102821,2026-04-07,North,Noida,Dinner Set 24pc,Home & Kitchen,4,2598,10392,CUST-42078,App
UK-2026-102759,01-Apr-26,South,Kochi,Beard Grooming Kit,Beauty,1,985,985,CUST-31140,App
UK-2026-104209,2026-06-19,West,Mumbai,Adjustable Dumbbells 15kg,Sports,1,5199,5199,CUST-68561,App
UK-2026-102663,2026-04-26,South,Chennai,Cotton Kurta Set,Fashion,1,1239,1239,CUST-38344,App
UK-2026-101909,2026-03-12,West,Ahmedabad,Silk Saree,Fashion,,3355,6710,CUST-68019,App
UK-2026-103006,12/04/2026,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,787,787,CUST-11671,App
UK-2026-100323,2026-01-22,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19283,"₹19,283",CUST-82721,App
UK-2026-101010,2026-02-25,Central,Indore,Silk Saree,Fashion,3,3659,10977,CUST-80559,App
UK-2026-101768,2026-03-04,South,Chennai,Dinner Set 24pc,Home & Kitchen,1,2438,2438,CUST-15101,App
UK-2026-100582,2026-01-06,West,Mumbai,Cotton Kurta Set,Fashion,1,1239,1239,CUST-42009,Website
UK-2026-101092,2026-02-11,Central,Raipur,Ultrabook Air 14,Electronics,1,28615,28615,CUST-75458,Marketplace
UK-2026-104371,2026-06-12,North,Noida,Slim Fit Jeans,Fashion,1,1617,1617,CUST-40767,App
UK-2026-103275,2026-05-13,North,Gurugram,Leather Wallet,Fashion,3,938,2814,CUST-28903,App
UK-2026-102522,2026-04-19,Central,Raipur,Ethnic Dupatta,Fashion,1,516,516,CUST-44120,App
UK-2026-104795,2026-06-09,West,Surat,Noise-Cancelling Headphones,Electronics,1,8758,8758,CUST-51917,App
UK-2026-100183,2026-01-25,Central,Bhopal,Badminton Racket Set,Sports,1,2413,2413,CUST-26153,Marketplace
UK-2026-102275,2026-04-27,North,Delhi,Modern Wall Clock,Home & Kitchen,2,833,1666,CUST-59636,Website
UK-2026-100031,2026-01-10,South,Hyderabad,Power Bank 20000mAh,Electronics,1,1790,1790,CUST-93519,Website
UK-2026-104178,2026-06-13,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2820,2820,CUST-16047,App
UK-2026-102540,2026-04-20,West,Ahmedabad,Matte Lipstick Set,Beauty,2,897,1794,CUST-66993,Website
UK-2026-104191,2026-06-09,Central,Bhopal,Matte Lipstick Set,Beauty,2,932,1864,CUST-86012,Marketplace
UK-2026-100018,2026-01-12,West,Ahmedabad,Smart Watch X2,Electronics,1,4720,4720 INR,CUST-16809,Website
UK-2026-103463,2026-05-26,West,Surat,43-inch Smart TV,Electronics,4,24720,98880,CUST-94459,Marketplace
UK-2026-102982,2026-04-13,West,Surat,Football Size 5,Sports,1,882,882,CUST-96279,App
UK-2026-100105,2026-01-21,North,Gurugram,Ethnic Dupatta,Fashion,1,513,513,CUST-48187,App
UK-2026-100678,2026-01-01,North,Noida,Ultrabook Air 14,Electronics,1,30884,30884,CUST-19724,Marketplace
UK-2026-100952,2026-02-12,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,1,818,818,CUST-99035,App
UK-2026-103229,2026-05-05,West,Surat,Ionic Hair Dryer,Beauty,1,1863,1863,CUST-31170,App
UK-2026-101852,2026-03-20,West,Pune,Ethnic Dupatta,Fashion,1,498,498,CUST-60271,Website
UK-2026-103253,2026-05-05,North,Gurugram,Formal Shirt,Fashion,1,1050,1050,CUST-80543,App
UK-2026-100539,2026-01-02,South,Chennai,Slim Fit Jeans,Fashion,1,1613,1613,CUST-85899,Website
UK-2026-100779,2026-02-09,East,Patna,Cotton Bedsheet Set,Home & Kitchen,2,1358,2716,CUST-44778,Website
UK-2026-100081,2026-01-22,East,Patna,Mirrorless Camera Lite,Electronics,1,30316,30316,CUST-11494,App
UK-2026-103170,2026-05-29,West,Ahmedabad,Face Wash Combo,Beauty,1,455,455,CUST-24703,App
UK-2026-101926,2026-03-26,South,Kochi,Football Size 5,Sports,1,891,891,CUST-27294,Website
UK-2026-101767,2026-03-26,North,Gurugram,Adjustable Dumbbells 15kg,Sports,1,4790,4790,CUST-38835,App
UK-2026-100808,2026-02-28,North,DELHI,Cotton Bedsheet Set,Home & Kitchen,1,1359,1359,CUST-41467,Website
UK-2026-101115,2026-02-17,West,Ahmedabad,Eau de Parfum 100ml,Beauty,3,1962,5886,CUST-18192,Website
UK-2026-104196,2026-06-16,South,Kochi,Noise-Cancelling Headphones,Electronics,4,8675,34700,CUST-75179,App
UK-2026-104475,2026-06-19,North,Noida,Bluetooth Speaker Mini,Electronics,4,1479,5916,CUST-24112,App
UK-2026-102262,2026-04-01,North,Delhi,Sunscreen SPF50,Beauty,1,534,534,CUST-88095,App
UK-2026-100555,2025-01-26,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,30159,60318,CUST-47021,App
UK-2026-102524,2026-04-26,South,Bangalore,Formal Shirt,Fashion,1,1098,1098,CUST-47172,App
UK-2026-102615,2026-04-13,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,29274,29274,CUST-84977,Marketplace
UK-2026-104226,2026-06-10,East,Kolkata,Bluetooth Speaker Mini,Electronics,1,1529,1529,CUST-20942,Website
UK-2026-101454,2026-03-27,South,Kochi,Power Bank 20000mAh,Electronics,2,1804,3608,CUST-28153,App
UK-2026-102955,2026-04-01,West,Surat,Slim Fit Jeans,Fashion,1,1631,1631,CUST-85684,App
UK-2026-104154,2026-06-17,South,Chennai,Silk Saree,Fashion,1,3618,3618,CUST-78260,Marketplace
UK-2026-101974,2026-03-14,West,Surat,Cotton Bedsheet Set,Home & Kitchen,1,1395,1395,CUST-68038,Marketplace
UK-2026-103015,2026-04-21,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5305,"5,305.00",CUST-58002,Marketplace
UK-2026-101989,2026-03-02,West,Pune,Smart Watch X2,Electronics,1,4710,4710,CUST-74063,Website
UK-2026-104629,2026-06-06,North,Gurugram,Cricket Bat English Willow,Sports,2,8589,17178,CUST-40937,Marketplace
UK-2026-103176,2026-05-04,South,Kochi,Silk Saree,Fashion,1,3381,3381,CUST-52809,App
UK-2026-104210,2026-06-10,East,Bhubaneswar,Sunscreen SPF50,Beauty,1,534,534,CUST-49155,Website
UK-2026-102047,2026-03-09,Central,Raipur,Running Sneakers,Fashion,1,2723,2723,CUST-95788,Website
UK-2026-103464,2026-05-16,West,Ahmedabad,Silk Saree,Fashion,1,3378,3378,CUST-96917,Website
UK-2026-100342,2026-01-02,North,Noida,Power Bank 20000mAh,Electronics,1,1787,"₹1,787",CUST-18138,App
UK-2026-103747,2026-05-11,North,Delhi,Cotton Bedsheet Set,Home & Kitchen,2,1406,2812,CUST-56547,App
UK-2026-100747,2026-02-01,West,Mumbai,Makeup Brush Set,Beauty,1,1281,1281,CUST-22089,App
UK-2026-102178,2026-03-06,West,Surat,Electric Kettle 1.5L,Home & Kitchen,2,1140,2280,CUST-26015,App
UK-2026-101452,2026-03-17,North,Chandigarh,Face Wash Combo,Beauty,3,463,1389,CUST-71550,Website
UK-2026-101734,2026-03-20,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,1,1439,1439,CUST-21246,Marketplace
UK-2026-103421,2026-05-14,East,Guwahati,Matte Lipstick Set,Beauty,1,936,936,CUST-56538,App
UK-2026-101262,2026-02-28,South,Kochi,Matte Lipstick Set,Beauty,1,913,913,CUST-39515,App
UK-2026-103817,2026-05-09,North,Noida,Ethnic Dupatta,Fashion,1,519,519,CUST-53414,App
UK-2026-101108,2026-02-10,,Noida,Football Size 5,Sports,1,887,887,CUST-99092,App
UK-2026-102251,2026-04-04,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1540,1540,CUST-60360,App
UK-2026-100897,2026-02-01,Central,Raipur,Air Fryer 5L,Home & Kitchen,1,5773,5773,CUST-76788,Website
UK-2026-102619,2026-04-28,South,Madras,Dinner Set 24pc,Home & Kitchen,2,2450,4900,CUST-58120,App
UK-2026-101994,2026-03-19,Central,Raipur,Adjustable Dumbbells 15kg,Sports,1,4970,4970,CUST-65478,App
UK-2026-100556,2026-01-02,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,3024,3024,CUST-19052,App
UK-2026-103424,2026-05-09,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,2,2821,5642,CUST-58568,Website
UK-2026-100158,2026-01-14,North,Gurugram,Football Size 5,Sports,1,860,860,CUST-48333,App
UK-2026-103778,2026-05-12,South,Kochi,Adjustable Dumbbells 15kg,Sports,2,4845,9690,CUST-52880,Marketplace
UK-2026-100776,2026-02-06,West,Surat,43-inch Smart TV,Electronics,1,25548,25548,CUST-11494,App
UK-2026-102340,2026-04-08,North,Delhi,BADMINTON RACKET SET,Sports,1,2403,2403,CUST-65662,Website
UK-2026-100133,2026-01-11,South,Hyderabad,Ultrabook Air 14,Electronics,1,30664,30664,CUST-59841,Marketplace
UK-2026-100470,2026-01-04,East,Kolkata,Vitamin C Serum,Beauty,4,721,2884,CUST-12346,App
UK-2026-104135,2026-06-06,East,Guwahati,Formal Shirt,Fashion,1,1045,1045,CUST-67388,App
UK-2026-101443,2026-02-27,East,Patna,Face Wash Combo,Beauty,3,461,1383,CUST-14772,App
UK-2026-104927,2026-06-06,North,Noida,Power Bank 20000mAh,Electronics,2,1725,3450,CUST-28101,Marketplace
UK-2026-103119,2026-05-19,East,Bhubaneswar,Vitamin C Serum,Beauty,1,693,693,CUST-87075,Marketplace
UK-2026-100352,2026-01-30,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,2,1061,2122,CUST-84696,App
UK-2026-101995,2026-03-05,North,Chandigarh,Smart Watch X2,Electronics,4,4408,17632,CUST-20994,App
UK-2026-101662,2026-03-26,West,Mumbai,Dinner Set 24pc,Home & Kitchen,1,2449,2449,CUST-24275,Website
UK-2026-100017,2026-01-04,,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,2,1152,2304,CUST-43539,App
UK-2026-102908,2026-04-11,Central,Nagpur,Slim Fit Jeans,Fashion,4,1657,6628,CUST-53573,App
UK-2026-101722,2026-03-11,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,3,2762,8286,CUST-39952,Website
UK-2026-104054,2026-06-21,South,  Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2412,2412,CUST-22775,App
UK-2026-103816,2026-05-23,South,Hyderabad,Football Size 5,Sports,1,920,920,CUST-32850,App
UK-2026-102858,2026-04-02,West,Mumbai,Cotton Bedsheet Set,Home & Kitchen,1,1429,1429,CUST-97014,Website
UK-2026-101461,2026-03-21,East,Patna,Air Fryer 5L,Home & Kitchen,2,5596,11192,CUST-14442,Website
UK-2026-101125,2026-02-06,South,Hyderabad,Matte Lipstick Set,Beauty,1,937,937,CUST-93115,App
UK-2026-104591,2026-06-10,North,Delhi,Eau de Parfum 100ml,Beauty,2,2015,4030,CUST-64353,Website
UK-2026-102755,2026-04-27,West,Pune,Ultrabook Air 14,Electronics,1,29813,29813,CUST-81841,Website
UK-2026-104386,2026-06-12,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,1,18062,18062,CUST-12970,App
UK-2026-104291,2026-06-27,North,Noida,Sunscreen SPF50,Beauty,2,526,1052,CUST-10738,App
UK-2026-102335,2026-04-19,,Noida,Mirrorless Camera Lite,Electronics,1,29488,29488,CUST-60401,Marketplace
UK-2026-100750,2026-02-19,West,Mumbai,Ultrabook Air 14,Electronics,1,29317,29317,CUST-65476,Website
UK-2026-103316,2026-05-25,North,Noida,Ethnic Dupatta,Fashion,1,519,519,CUST-96220,Website
UK-2026-103122,2026-05-04,West,Mumbai,Ethnic Dupatta,Fashion,2,483,966,CUST-29621,Marketplace
UK-2026-100141,2026-01-18,South,Hyderabad,Denim Jacket,Fashion,1,2206,2206,CUST-72067,Marketplace
UK-2026-102221,2026-03-16,South,Kochi,Cricket Bat English Willow,Sports,1,8823,"8,823.00",CUST-98683,App
UK-2026-104304,2026-06-07,West,Pune,Power Bank 20000mAh,Electronics,1,1766,1766,CUST-69256,App
UK-2026-100845,2026-02-01,South,Chennai,Formal Shirt,Fashion,1,1112,1112,CUST-14442,App
UK-2026-103556,2026-05-30,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1433,1433,CUST-90831,Marketplace
UK-2026-103687,2026-05-17,North,Gurugram,Gym Gloves,Sports,1,522,522,CUST-15733,App
UK-2026-103250,2026-05-04,East,Patna,Denim Jacket,Fashion,1,2172,2172,CUST-42581,App
UK-2026-104572,2026-06-25,South,Hyderabad,Beard Grooming Kit,Beauty,2,1028,2056,CUST-50825,Marketplace
UK-2026-104125,2026-06-12,West,Ahmedabad,Ethnic Dupatta,Fashion,2,505,1010,CUST-82561,App
UK-2026-101791,2026-03-26,North,Delhi,Noise-Cancelling Headphones,Electronics,1,9019,9019,CUST-17670,App
UK-2026-102773,2026-04-13,East,Patna,Football Size 5,Sports,1,920,,CUST-38644,Website
UK-2026-100501,2026-01-29,North,Gurugram,Mixer Grinder 750W,Home & Kitchen,1,3407,3407,CUST-51170,App
UK-2026-100765,2026-02-11,Central,Bhopal,Mixer Grinder 750W,Home & Kitchen,2,3358,6716,CUST-71242,App
UK-2026-103362,2026-05-24,South,Chennai,Dinner Set 24pc,Home & Kitchen,1,2544,2544,CUST-19014,App
UK-2026-102102,2026-03-21,Central,Bhopal,  Mixer Grinder 750W,Home & Kitchen,1,3434,3434,CUST-43452,Marketplace
UK-2026-102747,2026-04-04,North,Chandigarh,Power Bank 20000mAh,Electronics,2,1839,3678,CUST-67859,App
UK-2026-103013,2026-04-20,Central,Bhopal,Electric Kettle 1.5L,Home & Kitchen,1,1047,1047,CUST-26209,App
UK-2026-101099,2026-02-14,West,Pune,Running Sneakers,Fashion,1,2807,2807,CUST-38644,App
UK-2026-100630,2026-01-23,East,Bhubaneswar,Mixer Grinder 750W,Home & Kitchen,2,3198,6396,CUST-31563,App
UK-2026-104044,2026-06-07,North,Delhi,Mixer Grinder 750W,Home & Kitchen,2,3327,6654,CUST-18865,App
UK-2026-101404,2026-02-23,North,New Delhi,Cycling Helmet,Sports,1,1610,1610,CUST-49452,App
UK-2026-102616,2026-04-24,South,Hyderabad,Cycling Helmet,Sports,1,1528,"₹1,528",CUST-16832,Marketplace
UK-2026-102557,2026-04-11,South,Hyderabad,Face Wash Combo,Beauty,2,466,932,CUST-27271,App
UK-2026-104903,2026-06-07,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,2,1408,2816,CUST-56949,App
UK-2026-103472,2026-05-02,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1432,1432,CUST-68133,App
UK-2026-103784,2026-05-10,North,Chandigarh,Power Bank 20000mAh,Electronics,1,1758,1758,CUST-63083,Website
UK-2026-102233,2026-03-19,Central,Nagpur,Ultrabook Air 14,Electronics,1,29190,29190,CUST-93364,App
UK-2026-104807,2026-06-18,South,Chennai,Cotton Kurta Set,Fashion,3,1273,3819,CUST-21296,Website
UK-2026-103364,2026-05-21,South,Kochi,Smart Watch X2,Electronics,2,4523,9046,CUST-64229,Website
UK-2026-104909,2026-06-19,West,Mumbai,Gym Gloves,Sports,2,504,1008,CUST-89914,App
UK-2026-104725,2026-06-05,Central,Indore,Power Bank 20000mAh,Electronics,2,1772,3544,CUST-27825,Marketplace
UK-2026-104796,2026-06-06,Central,Bhopal,Makeup Brush Set,Beauty,2,1355,2710,CUST-62434,Website
UK-2026-102316,2026-04-20,North,Noida,Formal Shirt,Fashion,1,1115,1115,CUST-34992,App
UK-2026-101329,2026-02-21,East,Patna,Running Sneakers,Fashion,2,2847,5694,CUST-91910,Website
UK-2026-104084,2026-06-19,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1429,1429,CUST-20916,App
UK-2026-100256,2026-01-10,East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1448,1448,CUST-67388,App
UK-2026-100760,2026-02-06,Central,Indore,Formal Shirt,Fashion,1,1154,1154,CUST-77977,App
UK-2026-101809,2026-03-06,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5302,5302,CUST-43130,App
UK-2026-104758,2026-06-30,South,Chennai,Smart Watch X2,Electronics,1,4574,4574,CUST-35533,App
UK-2026-102397,2026-04-08,East,Patna,Beard Grooming Kit,Beauty,1,1010,1010,CUST-52882,Website
UK-2026-103325,2026-05-12,North,Gurugram,43-inch Smart TV,Electronics,3,26131,78393,CUST-95974,Marketplace
UK-2026-104237,2026-06-21,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5386,5386,CUST-18089,Marketplace
UK-2026-104167,2026-06-12,South,Chennai,Leather Wallet,Fashion,1,937,937,CUST-63215,Website
UK-2026-103553,2026-05-23,East,Bhubaneswar,Modern Wall Clock,Home & Kitchen,1,837,837,CUST-13408,Marketplace
UK-2026-103257,2026-05-22,North,Chandigarh,Football Size 5,Sports,1,939,939,CUST-80863,App
UK-2026-103879,2026-05-05,South,Kochi,Noise-Cancelling Headphones,Electronics,1,8968,8968,CUST-62072,Website
UK-2026-101562,2026-03-10,South,Bengaluru,Matte Lipstick Set,Beauty,2,886,1772,CUST-59989,App
UK-2026-103841,2026-05-19,East,Guwahati,Ethnic Dupatta,Fashion,1,495,495,CUST-22210,Website
UK-2026-100836,2026-02-27,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9144,9144,CUST-58208,App
UK-2026-100782,2026-02-22,West,Surat,Ionic Hair Dryer,Beauty,1,1935,1935,CUST-22444,Website
UK-2026-103272,2026-05-12,Central,Raipur,Mirrorless Camera Lite,Electronics,1,30300,30300,CUST-45408,App
UK-2026-103032,2026-04-25,North,Noida,Non-Stick Cookware Set,Home & Kitchen,1,2959,2959,CUST-66606,App
UK-2026-100040,2026-01-23,South,Bengaluru,Ionic Hair Dryer,Beauty,3,1838,5514,CUST-66747,App
UK-2026-103950,2026-05-18,East,Patna,Robot Vacuum R7,Home & Kitchen,1,18432,18432,CUST-22957,Website
UK-2026-100653,2026-01-19,North,Delhi,Silk Saree,Fashion,2,3407,6814,CUST-99035,Website
UK-2026-102423,2026-04-16,West,Ahmedabad,Denim Jacket,Fashion,1,2293,2293,CUST-18377,App
UK-2026-102183,2026-03-10,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,1,3380,3380,CUST-84443,Website
UK-2026-104192,2026-06-09,Central,Raipur,Dinner Set 24pc,Home & Kitchen,1,2604,2604,CUST-52882,App
UK-2026-100225,2026-01-30,East,Guwahati,Ethnic Dupatta,Fashion,1,504,504,CUST-47627,App
UK-2026-104113,2026-06-11,West,Surat,Cycling Helmet,Sports,1,1528,1528,CUST-79027,Website
UK-2026-103309,2026-05-13,Central,Nagpur,Denim Jacket,Fashion,4,2170,8680,CUST-80543,App
UK-2026-102446,2026-04-22,Central,Nagpur,Running Sneakers,Fashion,2,2935,5870,CUST-99379,App
UK-2026-100585,2026-01-04,West,Ahmedabad,Cotton Kurta Set,Fashion,2,1287,2574,CUST-83765,App
UK-2026-100028,2026-01-06,North,Gurugram,Cotton Kurta Set,Fashion,2,1333,2666,CUST-47050,Website
UK-2026-104424,2026-06-04,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9175,9175,CUST-89866,Website
UK-2026-103866,2026-05-22,South,Hyderabad,Silk Saree,Fashion,-1,3670,3670,CUST-38415,Website
UK-2026-104711,2026-06-19,Central,Indore,yoga mat pro,Sports,1,1192,1192,CUST-38644,Marketplace
UK-2026-103097,2026-05-02,East,Guwahati,Badminton Racket Set,Sports,1,2571,2571,CUST-53371,App
